"simulation","method","accuracy","prob_accuracy","tree_size"
346,"ACE",0.643478260869565,0.607742446420695,461
346,"SIMMAP",0.647826086956522,0.614478260869565,461
346,"SAASI",0.973913043478261,0.949736196916474,461
346,"SAASI_pars",0.956521739130435,0.789384265945426,461
346,"PastML",0.647826086956522,0.608089416098949,461
346,"TreeTime_1.0",0.691304347826087,0.677123116454457,461
346,"TreeTime_Custom",0.68695652173913,0.689838016758378,461
347,"ACE",0.775784753363229,0.731325511980174,447
347,"SIMMAP",0.780269058295964,0.73695067264574,447
347,"SAASI",0.94170403587444,0.911592148947284,447
347,"SAASI_pars",0.905829596412556,0.873464650513406,447
347,"PastML",0.820627802690583,0.811635337479463,447
347,"TreeTime_1.0",0.838565022421525,0.833406681555542,447
347,"TreeTime_Custom",0.816143497757848,0.82586383541401,447
348,"ACE",0.619834710743802,0.629182470017709,485
348,"SIMMAP",0.65702479338843,0.653223140495868,485
348,"SAASI",0.921487603305785,0.896221487295531,485
348,"SAASI_pars",0.913223140495868,0.832507785945484,485
348,"PastML",0.673553719008264,0.675770340171245,485
348,"TreeTime_1.0",0.68595041322314,0.678836666466913,485
348,"TreeTime_Custom",0.632231404958678,0.650569151010068,485
349,"ACE",0.542600896860987,0.565993275680265,447
349,"SIMMAP",0.632286995515695,0.578878923766816,447
349,"SAASI",0.937219730941704,0.914971619340262,447
349,"SAASI_pars",0.932735426008969,0.793965647696944,447
349,"PastML",0.547085201793722,0.564380733756307,447
349,"TreeTime_1.0",0.443946188340807,0.469991637198605,447
349,"TreeTime_Custom",0.448430493273543,0.458662956900754,447
35,"ACE",0.682835820895522,0.652645394562362,537
35,"SIMMAP",0.701492537313433,0.662910447761194,537
35,"SAASI",0.921641791044776,0.895803451041263,537
35,"SAASI_pars",0.876865671641791,0.823869238696063,537
35,"PastML",0.705223880597015,0.687150660580502,537
35,"TreeTime_1.0",0.723880597014925,0.700187981890659,537
35,"TreeTime_Custom",0.761194029850746,0.734824444710301,537
350,"ACE",0.577981651376147,0.551845338720235,437
350,"SIMMAP",0.610091743119266,0.568761467889908,437
350,"SAASI",0.931192660550459,0.909064120210766,437
350,"SAASI_pars",0.89908256880734,0.78814702112464,437
350,"PastML",0.573394495412844,0.55896188657884,437
350,"TreeTime_1.0",0.587155963302752,0.608555561965136,437
350,"TreeTime_Custom",0.559633027522936,0.578618659291635,437
352,"ACE",0.628676470588235,0.616822249136683,545
352,"SIMMAP",0.650735294117647,0.626213235294118,545
352,"SAASI",0.966911764705882,0.943020660584292,545
352,"SAASI_pars",0.959558823529412,0.883036768748062,545
352,"PastML",0.654411764705882,0.660320595838037,545
352,"TreeTime_1.0",0.672794117647059,0.67032693144838,545
352,"TreeTime_Custom",0.639705882352941,0.648716380500359,545
354,"ACE",0.703252032520325,0.619269883086474,493
354,"SIMMAP",0.731707317073171,0.633658536585366,493
354,"SAASI",0.934959349593496,0.915298673097668,493
354,"SAASI_pars",0.926829268292683,0.829412462850999,493
354,"PastML",0.715447154471545,0.643329616688772,493
354,"TreeTime_1.0",0.817073170731707,0.731140039180972,493
354,"TreeTime_Custom",0.813008130081301,0.791957872002979,493
355,"ACE",0.60546875,0.599695510983204,513
355,"SIMMAP",0.625,0.6206640625,513
355,"SAASI",0.921875,0.905005296158508,513
355,"SAASI_pars",0.91015625,0.847834206372881,513
355,"PastML",0.6015625,0.592939857602783,513
355,"TreeTime_1.0",0.55078125,0.560516334912368,513
355,"TreeTime_Custom",0.48828125,0.516247407368505,513
356,"ACE",0.502392344497608,0.533264910072116,419
356,"SIMMAP",0.5311004784689,0.541578947368421,419
356,"SAASI",0.875598086124402,0.847828071815341,419
356,"SAASI_pars",0.856459330143541,0.793462812647821,419
356,"PastML",0.521531100478469,0.552393177644587,419
356,"TreeTime_1.0",0.516746411483254,0.549031777751872,419
356,"TreeTime_Custom",0.488038277511962,0.520610769521918,419
357,"ACE",0.645390070921986,0.631216650236066,565
357,"SIMMAP",0.631205673758865,0.629822695035461,565
357,"SAASI",0.925531914893617,0.903935353544274,565
357,"SAASI_pars",0.914893617021277,0.856349787014059,565
357,"PastML",0.663120567375887,0.646610618319063,565
357,"TreeTime_1.0",0.656028368794326,0.639195239239185,565
357,"TreeTime_Custom",0.673758865248227,0.645904052275237,565
358,"ACE",0.936781609195402,0.500774666842228,349
358,"SIMMAP",0.563218390804598,0.502931034482759,349
358,"SAASI",0.96551724137931,0.942005395380146,349
358,"SAASI_pars",0.919540229885057,0.501822950026543,349
358,"PastML",0.126436781609195,0.498215141013423,349
358,"TreeTime_1.0",0.931034482758621,0.863814348430551,349
358,"TreeTime_Custom",0.913793103448276,0.888280184552856,349
359,"ACE",0.622549019607843,0.591233567986428,409
359,"SIMMAP",0.642156862745098,0.595343137254902,409
359,"SAASI",0.911764705882353,0.891549435406926,409
359,"SAASI_pars",0.906862745098039,0.780172200743999,409
359,"PastML",0.627450980392157,0.592476585676815,409
359,"TreeTime_1.0",0.725490196078431,0.67728754340899,409
359,"TreeTime_Custom",0.63235294117647,0.608364808300691,409
36,"ACE",0.545945945945946,0.557090739194993,371
36,"SIMMAP",0.627027027027027,0.584324324324324,371
36,"SAASI",0.956756756756757,0.931549772553442,371
36,"SAASI_pars",0.940540540540541,0.82097620163726,371
36,"PastML",0.545945945945946,0.555263171162162,371
36,"TreeTime_1.0",0.513513513513513,0.565846940561367,371
36,"TreeTime_Custom",0.524324324324324,0.563534382811164,371
360,"ACE",0.808695652173913,0.733946402013004,461
360,"SIMMAP",0.804347826086957,0.740347826086956,461
360,"SAASI",0.930434782608696,0.908449549102485,461
360,"SAASI_pars",0.921739130434783,0.845414316567871,461
360,"PastML",0.808695652173913,0.775717319920474,461
360,"TreeTime_1.0",0.821739130434783,0.802716803882254,461
360,"TreeTime_Custom",0.804347826086957,0.80681556144806,461
361,"ACE",0.615740740740741,0.621437489557769,433
361,"SIMMAP",0.694444444444444,0.649027777777778,433
361,"SAASI",0.939814814814815,0.919283346878613,433
361,"SAASI_pars",0.930555555555556,0.850656670766311,433
361,"PastML",0.601851851851852,0.612133933589706,433
361,"TreeTime_1.0",0.601851851851852,0.601018623810385,433
361,"TreeTime_Custom",0.578703703703704,0.5839595078898,433
362,"ACE",0.680497925311203,0.64103584379937,483
362,"SIMMAP",0.734439834024896,0.657759336099585,483
362,"SAASI",0.966804979253112,0.940739478031071,483
362,"SAASI_pars",0.950207468879668,0.828758417164401,483
362,"PastML",0.676348547717842,0.646817358716745,483
362,"TreeTime_1.0",0.863070539419087,0.783345046899005,483
362,"TreeTime_Custom",0.896265560165975,0.855801756648844,483
363,"ACE",0.52803738317757,0.53146318089441,429
363,"SIMMAP",0.537383177570093,0.53196261682243,429
363,"SAASI",0.948598130841122,0.912002537784286,429
363,"SAASI_pars",0.897196261682243,0.630157685286773,429
363,"PastML",0.247663551401869,0.485207076722053,429
363,"TreeTime_1.0",0.532710280373832,0.571087740552689,429
363,"TreeTime_Custom",0.551401869158878,0.562831084181235,429
364,"ACE",0.5,0.551830278832654,541
364,"SIMMAP",0.525925925925926,0.563296296296296,541
364,"SAASI",0.911111111111111,0.885538235068143,541
364,"SAASI_pars",0.892592592592593,0.791764995703872,541
364,"PastML",0.533333333333333,0.571569387659647,541
364,"TreeTime_1.0",0.659259259259259,0.649390317238415,541
364,"TreeTime_Custom",0.585185185185185,0.594172857123303,541
365,"ACE",0.652830188679245,0.626630450700329,531
365,"SIMMAP",0.69811320754717,0.638528301886792,531
365,"SAASI",0.935849056603774,0.914243095717961,531
365,"SAASI_pars",0.932075471698113,0.786812927974302,531
365,"PastML",0.645283018867924,0.629543243092943,531
365,"TreeTime_1.0",0.743396226415094,0.688522832235468,531
365,"TreeTime_Custom",0.815094339622642,0.773362697753001,531
366,"ACE",0.431034482758621,0.48570705756856,465
366,"SIMMAP",0.46551724137931,0.498922413793103,465
366,"SAASI",0.943965517241379,0.916104414879387,465
366,"SAASI_pars",0.905172413793103,0.829311899352504,465
366,"PastML",0.448275862068966,0.490263848715409,465
366,"TreeTime_1.0",0.379310344827586,0.441316313059433,465
366,"TreeTime_Custom",0.336206896551724,0.395641437556023,465
367,"ACE",0.503703703703704,0.535474417660276,541
367,"SIMMAP",0.525925925925926,0.553296296296296,541
367,"SAASI",0.92962962962963,0.908987200897679,541
367,"SAASI_pars",0.9,0.853114423703045,541
367,"PastML",0.633333333333333,0.621617891540782,541
367,"TreeTime_1.0",0.592592592592593,0.590645505655778,541
367,"TreeTime_Custom",0.540740740740741,0.54229305094549,541
368,"ACE",0.668141592920354,0.604777779028075,453
368,"SIMMAP",0.685840707964602,0.605,453
368,"SAASI",0.964601769911504,0.934148904556885,453
368,"SAASI_pars",0.938053097345133,0.76991235503734,453
368,"PastML",0.663716814159292,0.599717086475194,453
368,"TreeTime_1.0",0.86283185840708,0.799837557261219,453
368,"TreeTime_Custom",0.871681415929204,0.836781600131175,453
369,"ACE",0.682008368200837,0.65651696009139,479
369,"SIMMAP",0.732217573221757,0.691924686192469,479
369,"SAASI",0.95397489539749,0.927791698210781,479
369,"SAASI_pars",0.933054393305439,0.842674691922007,479
369,"PastML",0.702928870292887,0.670909019416759,479
369,"TreeTime_1.0",0.728033472803347,0.692867668374172,479
369,"TreeTime_Custom",0.732217573221757,0.721322848519751,479
37,"ACE",0.707423580786026,0.643469541230302,459
37,"SIMMAP",0.733624454148472,0.65707423580786,459
37,"SAASI",0.903930131004367,0.899912253176927,459
37,"SAASI_pars",0.899563318777293,0.82881317797995,459
37,"PastML",0.737991266375546,0.654847075228408,459
37,"TreeTime_1.0",0.786026200873362,0.677486987344601,459
37,"TreeTime_Custom",0.807860262008734,0.751842660261765,459
370,"ACE",0.690909090909091,0.624971763045105,441
370,"SIMMAP",0.727272727272727,0.624454545454545,441
370,"SAASI",0.927272727272727,0.914584508633893,441
370,"SAASI_pars",0.918181818181818,0.812264987274358,441
370,"PastML",0.75,0.647414934704414,441
370,"TreeTime_1.0",0.772727272727273,0.685758707710197,441
370,"TreeTime_Custom",0.731818181818182,0.723994140499349,441
371,"ACE",0.608108108108108,0.576092480925076,445
371,"SIMMAP",0.68018018018018,0.596396396396396,445
371,"SAASI",0.900900900900901,0.883605354245654,445
371,"SAASI_pars",0.918918918918919,0.805367446886491,445
371,"PastML",0.626126126126126,0.590830909906581,445
371,"TreeTime_1.0",0.644144144144144,0.596903259716881,445
371,"TreeTime_Custom",0.698198198198198,0.676258164247519,445
372,"ACE",0.678714859437751,0.6471369270058,499
372,"SIMMAP",0.714859437751004,0.670682730923695,499
372,"SAASI",0.931726907630522,0.908721879353163,499
372,"SAASI_pars",0.923694779116466,0.840723132353278,499
372,"PastML",0.726907630522088,0.679014529181448,499
372,"TreeTime_1.0",0.751004016064257,0.709465393654374,499
372,"TreeTime_Custom",0.775100401606426,0.758477511695935,499
373,"ACE",0.563725490196078,0.5527690138454,409
373,"SIMMAP",0.607843137254902,0.575196078431373,409
373,"SAASI",0.926470588235294,0.897350017726383,409
373,"SAASI_pars",0.911764705882353,0.826506399023022,409
373,"PastML",0.583333333333333,0.576488871469421,409
373,"TreeTime_1.0",0.583333333333333,0.577950234924547,409
373,"TreeTime_Custom",0.637254901960784,0.61313562684804,409
374,"ACE",0.727272727272727,0.655993342808566,485
374,"SIMMAP",0.838842975206612,0.686157024793388,485
374,"SAASI",0.950413223140496,0.922568415166564,485
374,"SAASI_pars",0.942148760330578,0.790956987449876,485
374,"PastML",0.71900826446281,0.662674532217799,485
374,"TreeTime_1.0",0.785123966942149,0.749505352366673,485
374,"TreeTime_Custom",0.578512396694215,0.601402556878304,485
375,"ACE",0.551219512195122,0.593005478210859,411
375,"SIMMAP",0.604878048780488,0.612585365853659,411
375,"SAASI",0.936585365853659,0.918229299685681,411
375,"SAASI_pars",0.917073170731707,0.851500100811123,411
375,"PastML",0.531707317073171,0.578438663885859,411
375,"TreeTime_1.0",0.526829268292683,0.569151341955096,411
375,"TreeTime_Custom",0.570731707317073,0.579673531701792,411
376,"ACE",0.637614678899083,0.628346227512764,437
376,"SIMMAP",0.678899082568807,0.654220183486239,437
376,"SAASI",0.91743119266055,0.901649518965324,437
376,"SAASI_pars",0.912844036697248,0.85676161507348,437
376,"PastML",0.798165137614679,0.731327464010369,437
376,"TreeTime_1.0",0.798165137614679,0.730441427181047,437
376,"TreeTime_Custom",0.830275229357798,0.771274390923839,437
377,"ACE",0.71484375,0.690917522805774,513
377,"SIMMAP",0.75390625,0.71234375,513
377,"SAASI",0.953125,0.932735234436256,513
377,"SAASI_pars",0.93359375,0.879913159157227,513
377,"PastML",0.73828125,0.703449903419269,513
377,"TreeTime_1.0",0.78515625,0.726054784636313,513
377,"TreeTime_Custom",0.7890625,0.761709879712966,513
378,"ACE",0.841698841698842,0.72620812841895,519
378,"SIMMAP",0.861003861003861,0.762355212355212,519
378,"SAASI",0.94980694980695,0.927508995199993,519
378,"SAASI_pars",0.938223938223938,0.866680135065341,519
378,"PastML",0.934362934362934,0.884477723324269,519
378,"TreeTime_1.0",0.94980694980695,0.912932528875956,519
378,"TreeTime_Custom",0.945945945945946,0.92307728745118,519
379,"ACE",0.473451327433628,0.527052075635958,453
379,"SIMMAP",0.566371681415929,0.554380530973451,453
379,"SAASI",0.920353982300885,0.897576081686586,453
379,"SAASI_pars",0.889380530973451,0.8276851215665,453
379,"PastML",0.597345132743363,0.594515442669222,453
379,"TreeTime_1.0",0.619469026548673,0.602870621028746,453
379,"TreeTime_Custom",0.707964601769911,0.681347497573826,453
38,"ACE",0.807692307692308,0.710352340509924,417
38,"SIMMAP",0.855769230769231,0.730769230769231,417
38,"SAASI",0.951923076923077,0.931752454841097,417
38,"SAASI_pars",0.942307692307692,0.843954110754541,417
38,"PastML",0.817307692307692,0.717946013210047,417
38,"TreeTime_1.0",0.894230769230769,0.782940547214155,417
38,"TreeTime_Custom",0.889423076923077,0.829958802680497,417
380,"ACE",0.666666666666667,0.616330861004934,427
380,"SIMMAP",0.704225352112676,0.624084507042253,427
380,"SAASI",0.910798122065728,0.879997739767283,427
380,"SAASI_pars",0.896713615023474,0.766918482970774,427
380,"PastML",0.657276995305164,0.610484642330326,427
380,"TreeTime_1.0",0.690140845070423,0.633101041794529,427
380,"TreeTime_Custom",0.774647887323944,0.73531371112326,427
381,"ACE",0.759825327510917,0.694199925943785,459
381,"SIMMAP",0.759825327510917,0.701135371179039,459
381,"SAASI",0.938864628820961,0.917905085955508,459
381,"SAASI_pars",0.921397379912664,0.847111450440449,459
381,"PastML",0.768558951965066,0.72646955796106,459
381,"TreeTime_1.0",0.786026200873362,0.761479181577634,459
381,"TreeTime_Custom",0.77292576419214,0.768662594043654,459
382,"ACE",0.676470588235294,0.619226704232381,409
382,"SIMMAP",0.705882352941177,0.641421568627451,409
382,"SAASI",0.916666666666667,0.8988048049796,409
382,"SAASI_pars",0.911764705882353,0.799136830673759,409
382,"PastML",0.67156862745098,0.619033013129492,409
382,"TreeTime_1.0",0.676470588235294,0.641656554210273,409
382,"TreeTime_Custom",0.823529411764706,0.765921660694202,409
383,"ACE",0.777777777777778,0.660491862126313,577
383,"SIMMAP",0.774305555555556,0.656805555555556,577
383,"SAASI",0.916666666666667,0.900374915420396,577
383,"SAASI_pars",0.909722222222222,0.784467023517515,577
383,"PastML",0.767361111111111,0.662910464929004,577
383,"TreeTime_1.0",0.854166666666667,0.783387288874464,577
383,"TreeTime_Custom",0.857638888888889,0.840272050242312,577
384,"ACE",0.762790697674419,0.66022690160387,431
384,"SIMMAP",0.818604651162791,0.684697674418605,431
384,"SAASI",0.972093023255814,0.943021433147807,431
384,"SAASI_pars",0.958139534883721,0.821924192708747,431
384,"PastML",0.767441860465116,0.669023825174146,431
384,"TreeTime_1.0",0.874418604651163,0.753373658612056,431
384,"TreeTime_Custom",0.92093023255814,0.844039915101122,431
385,"ACE",0.63963963963964,0.628571119662774,445
385,"SIMMAP",0.635135135135135,0.62536036036036,445
385,"SAASI",0.923423423423423,0.895026487205857,445
385,"SAASI_pars",0.900900900900901,0.837934825207825,445
385,"PastML",0.675675675675676,0.666071902222117,445
385,"TreeTime_1.0",0.702702702702703,0.682271762029832,445
385,"TreeTime_Custom",0.711711711711712,0.700673960163319,445
386,"ACE",0.568548387096774,0.577251477001383,497
386,"SIMMAP",0.629032258064516,0.596612903225806,497
386,"SAASI",0.935483870967742,0.912552419595624,497
386,"SAASI_pars",0.911290322580645,0.810436565413302,497
386,"PastML",0.620967741935484,0.59493889699869,497
386,"TreeTime_1.0",0.67741935483871,0.662426176906105,497
386,"TreeTime_Custom",0.673387096774194,0.654510059447941,497
387,"ACE",0.673469387755102,0.653552712771521,491
387,"SIMMAP",0.677551020408163,0.660122448979592,491
387,"SAASI",0.946938775510204,0.921959848813514,491
387,"SAASI_pars",0.942857142857143,0.851427115193522,491
387,"PastML",0.775510204081633,0.713167921390725,491
387,"TreeTime_1.0",0.840816326530612,0.759182462398006,491
387,"TreeTime_Custom",0.787755102040816,0.774600194780201,491
388,"ACE",0.569169960474308,0.556594984517802,507
388,"SIMMAP",0.596837944664032,0.577193675889328,507
388,"SAASI",0.909090909090909,0.889173624466167,507
388,"SAASI_pars",0.905138339920949,0.827999820994397,507
388,"PastML",0.624505928853755,0.60499836137149,507
388,"TreeTime_1.0",0.636363636363636,0.613051247107128,507
388,"TreeTime_Custom",0.58498023715415,0.580609517226328,507
389,"ACE",0.70703125,0.666748442518471,513
389,"SIMMAP",0.71484375,0.6755078125,513
389,"SAASI",0.95703125,0.930056551734872,513
389,"SAASI_pars",0.921875,0.848866721274359,513
389,"PastML",0.70703125,0.672424435936239,513
389,"TreeTime_1.0",0.71875,0.69775170904557,513
389,"TreeTime_Custom",0.73828125,0.74910143926696,513
39,"ACE",0.567226890756303,0.594375230801334,477
39,"SIMMAP",0.609243697478992,0.606218487394958,477
39,"SAASI",0.945378151260504,0.919628987599301,477
39,"SAASI_pars",0.92436974789916,0.79405419335434,477
39,"PastML",0.542016806722689,0.590177948409826,477
39,"TreeTime_1.0",0.453781512605042,0.490194102819306,477
39,"TreeTime_Custom",0.441176470588235,0.453767638362857,477
390,"ACE",0.607476635514019,0.61629146112876,429
390,"SIMMAP",0.649532710280374,0.650233644859813,429
390,"SAASI",0.911214953271028,0.89131606063938,429
390,"SAASI_pars",0.892523364485981,0.854453628570514,429
390,"PastML",0.579439252336449,0.607733471261274,429
390,"TreeTime_1.0",0.570093457943925,0.589039425293301,429
390,"TreeTime_Custom",0.616822429906542,0.605296440947561,429
391,"ACE",0.695067264573991,0.592454909679262,447
391,"SIMMAP",0.717488789237668,0.609775784753363,447
391,"SAASI",0.959641255605381,0.938522656691059,447
391,"SAASI_pars",0.95067264573991,0.78065735694206,447
391,"PastML",0.650224215246637,0.576982937431082,447
391,"TreeTime_1.0",0.668161434977579,0.593309998183282,447
391,"TreeTime_Custom",0.713004484304933,0.673497114759753,447
392,"ACE",0.808290155440414,0.712098441835136,387
392,"SIMMAP",0.839378238341969,0.741450777202073,387
392,"SAASI",0.948186528497409,0.934938496788288,387
392,"SAASI_pars",0.937823834196891,0.86729391576609,387
392,"PastML",0.782383419689119,0.694153639884022,387
392,"TreeTime_1.0",0.911917098445596,0.842689468665595,387
392,"TreeTime_Custom",0.875647668393782,0.861082412392093,387
393,"ACE",0.702247191011236,0.629426151535712,357
393,"SIMMAP",0.691011235955056,0.631685393258427,357
393,"SAASI",0.949438202247191,0.916421736350866,357
393,"SAASI_pars",0.943820224719101,0.813160482389321,357
393,"PastML",0.696629213483146,0.630690850331904,357
393,"TreeTime_1.0",0.724719101123595,0.65311252838008,357
393,"TreeTime_Custom",0.741573033707865,0.708204892658471,357
394,"ACE",0.790441176470588,0.690623961098944,545
394,"SIMMAP",0.794117647058823,0.700367647058823,545
394,"SAASI",0.966911764705882,0.942239090704268,545
394,"SAASI_pars",0.941176470588235,0.849327757408959,545
394,"PastML",0.790441176470588,0.695174924302657,545
394,"TreeTime_1.0",0.871323529411765,0.778000458944206,545
394,"TreeTime_Custom",0.889705882352941,0.85196304130821,545
395,"ACE",0.810699588477366,0.710899217539585,487
395,"SIMMAP",0.82716049382716,0.718724279835391,487
395,"SAASI",0.967078189300412,0.941573835702741,487
395,"SAASI_pars",0.94238683127572,0.829889805709434,487
395,"PastML",0.802469135802469,0.703283525149426,487
395,"TreeTime_1.0",0.847736625514403,0.778458843169241,487
395,"TreeTime_Custom",0.880658436213992,0.848515332118817,487
396,"ACE",0.710204081632653,0.653871992381782,491
396,"SIMMAP",0.76734693877551,0.666938775510204,491
396,"SAASI",0.910204081632653,0.888170511184233,491
396,"SAASI_pars",0.893877551020408,0.8014112858146,491
396,"PastML",0.8,0.701135017187025,491
396,"TreeTime_1.0",0.86530612244898,0.790391329289631,491
396,"TreeTime_Custom",0.877551020408163,0.841432418832692,491
397,"ACE",0.666666666666667,0.617263248203226,463
397,"SIMMAP",0.688311688311688,0.623246753246753,463
397,"SAASI",0.952380952380952,0.926838358839342,463
397,"SAASI_pars",0.930735930735931,0.783007676451504,463
397,"PastML",0.636363636363636,0.610773194508213,463
397,"TreeTime_1.0",0.818181818181818,0.766280646910156,463
397,"TreeTime_Custom",0.792207792207792,0.763607062255126,463
398,"ACE",0.59493670886076,0.588585542822427,475
398,"SIMMAP",0.616033755274262,0.593502109704641,475
398,"SAASI",0.915611814345992,0.893718234914827,475
398,"SAASI_pars",0.915611814345992,0.779149618572535,475
398,"PastML",0.590717299578059,0.591498121099094,475
398,"TreeTime_1.0",0.763713080168776,0.729393658769754,475
398,"TreeTime_Custom",0.713080168776371,0.718600039048067,475
399,"ACE",0.595652173913043,0.594315935332644,461
399,"SIMMAP",0.652173913043478,0.601217391304348,461
399,"SAASI",0.943478260869565,0.918556622926784,461
399,"SAASI_pars",0.91304347826087,0.742895072660332,461
399,"PastML",0.534782608695652,0.573957347977111,461
399,"TreeTime_1.0",0.556521739130435,0.582553685301539,461
399,"TreeTime_Custom",0.517391304347826,0.541438030051061,461
40,"ACE",0.622775800711744,0.605244627457661,563
40,"SIMMAP",0.633451957295374,0.605800711743772,563
40,"SAASI",0.925266903914591,0.896546540077938,563
40,"SAASI_pars",0.879003558718861,0.77165825575961,563
40,"PastML",0.565836298932384,0.593023279806075,563
40,"TreeTime_1.0",0.590747330960854,0.567915206402206,563
40,"TreeTime_Custom",0.590747330960854,0.56456113811537,563
400,"ACE",0.511278195488722,0.524221591480813,533
400,"SIMMAP",0.515037593984962,0.523796992481203,533
400,"SAASI",0.890977443609023,0.87350745191507,533
400,"SAASI_pars",0.864661654135338,0.825129309857202,533
400,"PastML",0.533834586466165,0.564753041556234,533
400,"TreeTime_1.0",0.518796992481203,0.552608819829528,533
400,"TreeTime_Custom",0.515037593984962,0.52500250060828,533
401,"ACE",0.576612903225806,0.586700165874685,497
401,"SIMMAP",0.616935483870968,0.595564516129032,497
401,"SAASI",0.907258064516129,0.876599501288034,497
401,"SAASI_pars",0.915322580645161,0.798359113711384,497
401,"PastML",0.604838709677419,0.605705810672737,497
401,"TreeTime_1.0",0.608870967741935,0.622440589977051,497
401,"TreeTime_Custom",0.713709677419355,0.67042165826717,497
402,"ACE",0.436440677966102,0.50514447670395,473
402,"SIMMAP",0.457627118644068,0.52864406779661,473
402,"SAASI",0.906779661016949,0.875900304408548,473
402,"SAASI_pars",0.889830508474576,0.810435810017259,473
402,"PastML",0.5,0.566788155127612,473
402,"TreeTime_1.0",0.470338983050847,0.553518131557168,473
402,"TreeTime_Custom",0.432203389830508,0.494060172339363,473
403,"ACE",0.576744186046512,0.583387830911488,431
403,"SIMMAP",0.627906976744186,0.619627906976744,431
403,"SAASI",0.944186046511628,0.926383119946252,431
403,"SAASI_pars",0.944186046511628,0.855196437903705,431
403,"PastML",0.576744186046512,0.612455700481169,431
403,"TreeTime_1.0",0.576744186046512,0.616684971785203,431
403,"TreeTime_Custom",0.6,0.599860226813958,431
404,"ACE",0.639024390243902,0.527458167959807,411
404,"SIMMAP",0.595121951219512,0.52980487804878,411
404,"SAASI",0.965853658536585,0.933658745019152,411
404,"SAASI_pars",0.926829268292683,0.563143616301628,411
404,"PastML",0.253658536585366,0.512565004983577,411
404,"TreeTime_1.0",0.8,0.748566581686795,411
404,"TreeTime_Custom",0.804878048780488,0.776239672736981,411
405,"ACE",0.361344537815126,0.406974953143527,477
405,"SIMMAP",0.378151260504202,0.434411764705882,477
405,"SAASI",0.869747899159664,0.851873309390132,477
405,"SAASI_pars",0.869747899159664,0.811627871410721,477
405,"PastML",0.504201680672269,0.555275790699939,477
405,"TreeTime_1.0",0.369747899159664,0.423882149330514,477
405,"TreeTime_Custom",0.323529411764706,0.360541810809265,477
406,"ACE",0.636752136752137,0.617385979580729,469
406,"SIMMAP",0.653846153846154,0.625,469
406,"SAASI",0.94017094017094,0.919071203310881,469
406,"SAASI_pars",0.927350427350427,0.821053517195374,469
406,"PastML",0.645299145299145,0.633393504858566,469
406,"TreeTime_1.0",0.670940170940171,0.660210195098669,469
406,"TreeTime_Custom",0.709401709401709,0.693734533386512,469
407,"ACE",0.550847457627119,0.562132134771326,473
407,"SIMMAP",0.572033898305085,0.559152542372881,473
407,"SAASI",0.923728813559322,0.906280269377088,473
407,"SAASI_pars",0.911016949152542,0.729199508992545,473
407,"PastML",0.51271186440678,0.550098704006347,473
407,"TreeTime_1.0",0.766949152542373,0.726808006362095,473
407,"TreeTime_Custom",0.703389830508475,0.715880825908541,473
408,"ACE",0.69140625,0.631060916126808,513
408,"SIMMAP",0.6953125,0.6394140625,513
408,"SAASI",0.921875,0.902669022666464,513
408,"SAASI_pars",0.91015625,0.811584178346048,513
408,"PastML",0.703125,0.643492989285959,513
408,"TreeTime_1.0",0.8515625,0.748081372731099,513
408,"TreeTime_Custom",0.859375,0.829242107149191,513
409,"ACE",0.663461538461538,0.596450324662424,417
409,"SIMMAP",0.701923076923077,0.607451923076923,417
409,"SAASI",0.923076923076923,0.907526817570974,417
409,"SAASI_pars",0.9375,0.79478961035819,417
409,"PastML",0.653846153846154,0.593535970137746,417
409,"TreeTime_1.0",0.822115384615385,0.762353564424296,417
409,"TreeTime_Custom",0.75,0.762390463676159,417
41,"ACE",0.618834080717489,0.592499235386423,447
41,"SIMMAP",0.654708520179372,0.609417040358744,447
41,"SAASI",0.94170403587444,0.915474811367262,447
41,"SAASI_pars",0.914798206278027,0.803236859220068,447
41,"PastML",0.641255605381166,0.598544928030582,447
41,"TreeTime_1.0",0.73542600896861,0.690937444391027,447
41,"TreeTime_Custom",0.708520179372197,0.681351751599033,447
410,"ACE",0.6875,0.668179274754813,417
410,"SIMMAP",0.759615384615385,0.692115384615385,417
410,"SAASI",0.956730769230769,0.939172708677085,417
410,"SAASI_pars",0.956730769230769,0.839449080654222,417
410,"PastML",0.701923076923077,0.681168688728205,417
410,"TreeTime_1.0",0.802884615384615,0.733049053134273,417
410,"TreeTime_Custom",0.788461538461538,0.775788700080622,417
411,"ACE",0.795275590551181,0.685352050320644,509
411,"SIMMAP",0.799212598425197,0.689645669291339,509
411,"SAASI",0.929133858267717,0.908141727019687,509
411,"SAASI_pars",0.909448818897638,0.825450299747142,509
411,"PastML",0.818897637795276,0.730225890469173,509
411,"TreeTime_1.0",0.893700787401575,0.840856502249176,509
411,"TreeTime_Custom",0.881889763779528,0.867060941557981,509
412,"ACE",0.676348547717842,0.651162381895025,483
412,"SIMMAP",0.680497925311203,0.654273858921162,483
412,"SAASI",0.933609958506224,0.904379870985945,483
412,"SAASI_pars",0.904564315352697,0.830443879947566,483
412,"PastML",0.79253112033195,0.715027944902127,483
412,"TreeTime_1.0",0.825726141078838,0.759052939638453,483
412,"TreeTime_Custom",0.854771784232365,0.820551217016078,483
413,"ACE",0.641891891891892,0.635796391786479,593
