"simulation","method","accuracy","prob_accuracy","tree_size"
307,"TreeTime_1.0",0.960212201591512,0.932273542922023,755
307,"TreeTime_Custom",0.96551724137931,0.938509168610286,755
308,"ACE",0.930864197530864,0.902849962248292,811
308,"SIMMAP",0.930864197530864,0.906172839506173,811
308,"SAASI",0.977777777777778,0.964794357764449,811
308,"SAASI_pars",0.975308641975309,0.945539498409542,811
308,"PastML",0.879012345679012,0.821031262151188,811
308,"TreeTime_1.0",0.920987654320988,0.873241679978516,811
308,"TreeTime_Custom",0.920987654320988,0.884436934061628,811
309,"ACE",0.885714285714286,0.799135076643165,841
309,"SIMMAP",0.883333333333333,0.800904761904762,841
309,"SAASI",0.930952380952381,0.90912695464398,841
309,"SAASI_pars",0.921428571428571,0.854554699059886,841
309,"PastML",0.885714285714286,0.798630372953128,841
309,"TreeTime_1.0",0.911904761904762,0.862472232709958,841
309,"TreeTime_Custom",0.923809523809524,0.879663063520636,841
31,"ACE",0.963730569948187,0.927764092339543,773
31,"SIMMAP",0.963730569948187,0.926088082901554,773
31,"SAASI",0.971502590673575,0.958173743196417,773
31,"SAASI_pars",0.968911917098446,0.942160007199852,773
31,"PastML",0.955958549222798,0.901729247415533,773
31,"TreeTime_1.0",0.966321243523316,0.941109247138383,773
31,"TreeTime_Custom",0.966321243523316,0.945684976441557,773
310,"ACE",0.908872901678657,0.860159397476593,835
310,"SIMMAP",0.908872901678657,0.863429256594724,835
310,"SAASI",0.940047961630695,0.921488933231116,835
310,"SAASI_pars",0.92326139088729,0.893176333856897,835
310,"PastML",0.86810551558753,0.820108468753426,835
310,"TreeTime_1.0",0.911270983213429,0.878158161199903,835
310,"TreeTime_Custom",0.913669064748201,0.889927985792,835
312,"ACE",0.9,0.871120264481982,781
312,"SIMMAP",0.9,0.871846153846154,781
312,"SAASI",0.982051282051282,0.955677014767831,781
312,"SAASI_pars",0.958974358974359,0.909489312849344,781
312,"PastML",0.871794871794872,0.812085471130179,781
312,"TreeTime_1.0",0.905128205128205,0.879907958448572,781
312,"TreeTime_Custom",0.905128205128205,0.895388454344125,781
313,"ACE",0.909090909090909,0.863066366115975,837
313,"SIMMAP",0.913875598086124,0.862583732057416,837
313,"SAASI",0.954545454545455,0.938735892907995,837
313,"SAASI_pars",0.944976076555024,0.90041190900052,837
313,"PastML",0.892344497607656,0.820048642983266,837
313,"TreeTime_1.0",0.916267942583732,0.869457642963922,837
313,"TreeTime_Custom",0.911483253588517,0.8833260000803,837
314,"ACE",0.944162436548223,0.873373638045961,789
314,"SIMMAP",0.934010152284264,0.870203045685279,789
314,"SAASI",0.979695431472081,0.957623712448867,789
314,"SAASI_pars",0.964467005076142,0.912246265620425,789
314,"PastML",0.901015228426396,0.798249825950962,789
314,"TreeTime_1.0",0.954314720812183,0.905178524505217,789
314,"TreeTime_Custom",0.954314720812183,0.921524731387468,789
315,"ACE",0.939467312348668,0.901315004408453,827
315,"SIMMAP",0.944309927360775,0.901937046004843,827
315,"SAASI",0.966101694915254,0.951799712383976,827
315,"SAASI_pars",0.944309927360775,0.916334933753448,827
315,"PastML",0.920096852300242,0.828460070644608,827
315,"TreeTime_1.0",0.949152542372881,0.930284135295627,827
315,"TreeTime_Custom",0.953995157384988,0.937697495829908,827
316,"ACE",0.940860215053763,0.91300830000869,745
316,"SIMMAP",0.948924731182796,0.914139784946237,745
316,"SAASI",0.956989247311828,0.943835941291666,745
316,"SAASI_pars",0.943548387096774,0.92078601281051,745
316,"PastML",0.938172043010753,0.889675253211808,745
316,"TreeTime_1.0",0.948924731182796,0.934826899702155,745
316,"TreeTime_Custom",0.948924731182796,0.937224689719154,745
317,"ACE",0.891089108910891,0.833056261253716,809
317,"SIMMAP",0.896039603960396,0.833737623762376,809
317,"SAASI",0.957920792079208,0.937090363983814,809
317,"SAASI_pars",0.943069306930693,0.884997372259735,809
317,"PastML",0.858910891089109,0.77247570324764,809
317,"TreeTime_1.0",0.933168316831683,0.896706008468366,809
317,"TreeTime_Custom",0.938118811881188,0.915199552252973,809
318,"ACE",0.932038834951456,0.879370566617997,825
318,"SIMMAP",0.95631067961165,0.887160194174757,825
318,"SAASI",0.961165048543689,0.944186320120778,825
318,"SAASI_pars",0.963592233009709,0.91251260138247,825
318,"PastML",0.961165048543689,0.925673184709014,825
318,"TreeTime_1.0",0.968446601941748,0.951571377366739,825
318,"TreeTime_Custom",0.963592233009709,0.952292305393228,825
319,"ACE",0.940740740740741,0.861770435778988,811
319,"SIMMAP",0.94320987654321,0.861851851851852,811
319,"SAASI",0.97037037037037,0.949482783050035,811
319,"SAASI_pars",0.953086419753086,0.900711279501955,811
319,"PastML",0.896296296296296,0.786330411800523,811
319,"TreeTime_1.0",0.967901234567901,0.928821865547473,811
319,"TreeTime_Custom",0.962962962962963,0.940081577781816,811
32,"ACE",0.927536231884058,0.867943876499968,829
32,"SIMMAP",0.934782608695652,0.875024154589372,829
32,"SAASI",0.949275362318841,0.932132548922681,829
32,"SAASI_pars",0.93719806763285,0.89291773132819,829
32,"PastML",0.893719806763285,0.828586825495346,829
32,"TreeTime_1.0",0.946859903381642,0.907921533802623,829
32,"TreeTime_Custom",0.944444444444444,0.916094215634146,829
320,"ACE",0.968674698795181,0.936091986072357,831
320,"SIMMAP",0.971084337349398,0.935156626506024,831
320,"SAASI",0.971084337349398,0.958087045406464,831
320,"SAASI_pars",0.966265060240964,0.93800620566344,831
320,"PastML",0.959036144578313,0.878707259073773,831
320,"TreeTime_1.0",0.973493975903614,0.948508029281671,831
320,"TreeTime_Custom",0.975903614457831,0.953038781630763,831
321,"ACE",0.937799043062201,0.913365305753717,837
321,"SIMMAP",0.935406698564593,0.910717703349282,837
321,"SAASI",0.95933014354067,0.945023700180588,837
321,"SAASI_pars",0.95933014354067,0.92165094074157,837
321,"PastML",0.930622009569378,0.886924819095509,837
321,"TreeTime_1.0",0.95933014354067,0.945837436159689,837
321,"TreeTime_Custom",0.956937799043062,0.948633989328691,837
322,"ACE",0.972081218274112,0.933476300460785,789
322,"SIMMAP",0.977157360406091,0.937309644670051,789
322,"SAASI",0.964467005076142,0.953227427552212,789
322,"SAASI_pars",0.956852791878173,0.934704415400097,789
322,"PastML",0.913705583756345,0.812667004221932,789
322,"TreeTime_1.0",0.974619289340102,0.926278786560348,789
322,"TreeTime_Custom",0.972081218274112,0.936354500690464,789
323,"ACE",0.949115044247788,0.906317170137021,905
323,"SIMMAP",0.95353982300885,0.908030973451327,905
323,"SAASI",0.969026548672566,0.955525558299561,905
323,"SAASI_pars",0.957964601769911,0.922720766135872,905
323,"PastML",0.920353982300885,0.82570246668174,905
323,"TreeTime_1.0",0.957964601769911,0.937570515872262,905
323,"TreeTime_Custom",0.957964601769911,0.945418427542838,905
324,"ACE",0.964735516372796,0.93072852373978,795
324,"SIMMAP",0.964735516372796,0.92911838790932,795
324,"SAASI",0.977329974811083,0.955973009105918,795
324,"SAASI_pars",0.967254408060453,0.933967631065347,795
324,"PastML",0.942065491183879,0.860212263147202,795
324,"TreeTime_1.0",0.972292191435768,0.949112215479203,795
324,"TreeTime_Custom",0.974811083123426,0.955809998634486,795
325,"ACE",0.944444444444444,0.904946648727046,757
325,"SIMMAP",0.944444444444444,0.909497354497354,757
325,"SAASI",0.984126984126984,0.966631793238753,757
325,"SAASI_pars",0.976190476190476,0.938733491454424,757
325,"PastML",0.925925925925926,0.840346523045591,757
325,"TreeTime_1.0",0.952380952380952,0.917144018185906,757
325,"TreeTime_Custom",0.94973544973545,0.928384418279077,757
326,"ACE",0.918421052631579,0.852238779904786,761
326,"SIMMAP",0.921052631578947,0.849026315789474,761
326,"SAASI",0.944736842105263,0.929069229496148,761
326,"SAASI_pars",0.936842105263158,0.894340081499558,761
326,"PastML",0.863157894736842,0.810065157674407,761
326,"TreeTime_1.0",0.93421052631579,0.906859273474068,761
326,"TreeTime_Custom",0.93421052631579,0.915857931998313,761
327,"ACE",0.925480769230769,0.87310950495958,833
327,"SIMMAP",0.927884615384615,0.871754807692308,833
327,"SAASI",0.975961538461538,0.953754321962161,833
327,"SAASI_pars",0.951923076923077,0.909506561500806,833
327,"PastML",0.862980769230769,0.788028279532672,833
327,"TreeTime_1.0",0.894230769230769,0.854804636118525,833
327,"TreeTime_Custom",0.927884615384615,0.876094307913523,833
328,"ACE",0.916666666666667,0.85746279119193,769
328,"SIMMAP",0.921875,0.859088541666667,769
328,"SAASI",0.955729166666667,0.941425163957325,769
328,"SAASI_pars",0.9453125,0.890841409450504,769
328,"PastML",0.8828125,0.784476823591648,769
328,"TreeTime_1.0",0.947916666666667,0.905500875619731,769
328,"TreeTime_Custom",0.955729166666667,0.922642209397378,769
329,"ACE",0.933774834437086,0.900883326765979,907
329,"SIMMAP",0.931567328918322,0.901147902869757,907
329,"SAASI",0.969094922737307,0.951473678243171,907
329,"SAASI_pars",0.973509933774834,0.933405588453405,907
329,"PastML",0.929359823399558,0.899578881173727,907
329,"TreeTime_1.0",0.955849889624724,0.929274942082883,907
329,"TreeTime_Custom",0.947019867549669,0.93380885221395,907
33,"ACE",0.945679012345679,0.911582192887425,811
33,"SIMMAP",0.950617283950617,0.913950617283951,811
33,"SAASI",0.97037037037037,0.955093033509375,811
33,"SAASI_pars",0.962962962962963,0.927896818546131,811
33,"PastML",0.923456790123457,0.876602034955063,811
33,"TreeTime_1.0",0.955555555555556,0.941831086962709,811
33,"TreeTime_Custom",0.955555555555556,0.947061574350644,811
330,"ACE",0.938931297709924,0.867114673936568,787
330,"SIMMAP",0.933842239185751,0.868600508905852,787
330,"SAASI",0.964376590330789,0.941481686034959,787
330,"SAASI_pars",0.94147582697201,0.894673914811988,787
330,"PastML",0.916030534351145,0.828699130550432,787
330,"TreeTime_1.0",0.951653944020356,0.903206630486085,787
330,"TreeTime_Custom",0.946564885496183,0.91633557662998,787
331,"ACE",0.933962264150943,0.875268367420049,849
331,"SIMMAP",0.922169811320755,0.874009433962264,849
331,"SAASI",0.955188679245283,0.938420043425662,849
331,"SAASI_pars",0.945754716981132,0.904638679131209,849
331,"PastML",0.89622641509434,0.854716349770071,849
331,"TreeTime_1.0",0.945754716981132,0.899228680096549,849
331,"TreeTime_Custom",0.959905660377358,0.916892790098273,849
332,"ACE",0.903394255874674,0.855458740144657,767
332,"SIMMAP",0.900783289817232,0.85201044386423,767
332,"SAASI",0.966057441253264,0.942291433505855,767
332,"SAASI_pars",0.945169712793734,0.897015052260195,767
332,"PastML",0.890339425587467,0.832145114724316,767
332,"TreeTime_1.0",0.924281984334204,0.890506354163522,767
332,"TreeTime_Custom",0.921671018276762,0.897939082188578,767
333,"ACE",0.925659472422062,0.894395134649047,835
333,"SIMMAP",0.925659472422062,0.895707434052758,835
333,"SAASI",0.956834532374101,0.941583737190468,835
333,"SAASI_pars",0.94484412470024,0.914792543467027,835
333,"PastML",0.899280575539568,0.864090879733761,835
333,"TreeTime_1.0",0.930455635491607,0.901261918241791,835
333,"TreeTime_Custom",0.935251798561151,0.909237671572984,835
334,"ACE",0.931350114416476,0.887938457379678,875
334,"SIMMAP",0.929061784897025,0.889954233409611,875
334,"SAASI",0.958810068649886,0.945896648246252,875
334,"SAASI_pars",0.958810068649886,0.916678414977693,875
334,"PastML",0.917620137299771,0.852097388720911,875
334,"TreeTime_1.0",0.938215102974828,0.905656011292753,875
334,"TreeTime_Custom",0.938215102974828,0.912265484921272,875
335,"ACE",0.922196796338673,0.843835409120599,875
335,"SIMMAP",0.906178489702517,0.845743707093822,875
335,"SAASI",0.974828375286041,0.944086360091349,875
335,"SAASI_pars",0.949656750572082,0.884587305868969,875
335,"PastML",0.892448512585812,0.778619894615124,875
335,"TreeTime_1.0",0.929061784897025,0.863902104114957,875
335,"TreeTime_Custom",0.931350114416476,0.888183719328096,875
336,"ACE",0.951724137931034,0.883237012803288,871
336,"SIMMAP",0.954022988505747,0.879816091954023,871
336,"SAASI",0.970114942528736,0.953888658216917,871
336,"SAASI_pars",0.951724137931034,0.910887805203211,871
336,"PastML",0.896551724137931,0.801814211086007,871
336,"TreeTime_1.0",0.96551724137931,0.940206237367362,871
336,"TreeTime_Custom",0.96551724137931,0.948216661401646,871
337,"ACE",0.930434782608696,0.877550182076534,921
337,"SIMMAP",0.928260869565217,0.878282608695652,921
337,"SAASI",0.969565217391304,0.94760143508811,921
337,"SAASI_pars",0.954347826086957,0.914713294231777,921
337,"PastML",0.9,0.842313612612315,921
337,"TreeTime_1.0",0.930434782608696,0.886231554353773,921
337,"TreeTime_Custom",0.930434782608696,0.896239942862592,921
338,"ACE",0.95,0.912111329672054,801
338,"SIMMAP",0.9525,0.9103,801
338,"SAASI",0.9575,0.939987041485428,801
338,"SAASI_pars",0.9575,0.920456139653893,801
338,"PastML",0.9525,0.921642718747376,801
338,"TreeTime_1.0",0.9575,0.94754265340771,801
338,"TreeTime_Custom",0.955,0.949725330927289,801
339,"ACE",0.917073170731707,0.871599415000835,821
339,"SIMMAP",0.919512195121951,0.872243902439024,821
339,"SAASI",0.975609756097561,0.958795251240767,821
339,"SAASI_pars",0.965853658536585,0.912665796958668,821
339,"PastML",0.909756097560976,0.787527043496565,821
339,"TreeTime_1.0",0.917073170731707,0.885415851809648,821
339,"TreeTime_Custom",0.926829268292683,0.904586097018385,821
34,"ACE",0.941431670281996,0.914354707989215,923
34,"SIMMAP",0.939262472885033,0.916138828633406,923
34,"SAASI",0.958785249457701,0.941392820732884,923
34,"SAASI_pars",0.960954446854664,0.928923731697377,923
34,"PastML",0.934924078091106,0.907469877599674,923
34,"TreeTime_1.0",0.963123644251627,0.938012937986485,923
34,"TreeTime_Custom",0.96529284164859,0.944946914018454,923
340,"ACE",0.945,0.906906160806556,801
340,"SIMMAP",0.955,0.908825,801
340,"SAASI",0.9725,0.95811510514515,801
340,"SAASI_pars",0.9625,0.928783443003368,801
340,"PastML",0.935,0.887591290325557,801
340,"TreeTime_1.0",0.965,0.946569306587749,801
340,"TreeTime_Custom",0.965,0.949467732665736,801
341,"ACE",0.903645833333333,0.874904094042554,769
341,"SIMMAP",0.903645833333333,0.8765625,769
341,"SAASI",0.953125,0.937652297512653,769
341,"SAASI_pars",0.9375,0.900568125704823,769
341,"PastML",0.890625,0.856446893034696,769
341,"TreeTime_1.0",0.924479166666667,0.901491951185668,769
341,"TreeTime_Custom",0.916666666666667,0.906143988836975,769
342,"ACE",0.933333333333333,0.876764180068092,751
342,"SIMMAP",0.936,0.880453333333333,751
342,"SAASI",0.949333333333333,0.932025755407304,751
342,"SAASI_pars",0.936,0.887880079450165,751
342,"PastML",0.936,0.813233556027366,751
342,"TreeTime_1.0",0.944,0.918123123143321,751
342,"TreeTime_Custom",0.944,0.927144549914284,751
343,"ACE",0.92987012987013,0.886581636521885,771
343,"SIMMAP",0.924675324675325,0.88561038961039,771
343,"SAASI",0.971428571428571,0.952006133031354,771
343,"SAASI_pars",0.961038961038961,0.920616971796584,771
343,"PastML",0.898701298701299,0.83985775241636,771
343,"TreeTime_1.0",0.948051948051948,0.906262807849675,771
343,"TreeTime_Custom",0.94025974025974,0.917360472768013,771
344,"ACE",0.924390243902439,0.863804817065385,821
344,"SIMMAP",0.921951219512195,0.864341463414634,821
344,"SAASI",0.965853658536585,0.952455511956713,821
344,"SAASI_pars",0.965853658536585,0.913657227783219,821
344,"PastML",0.907317073170732,0.840934058158637,821
344,"TreeTime_1.0",0.929268292682927,0.889050051384886,821
344,"TreeTime_Custom",0.929268292682927,0.900723960543825,821
345,"ACE",0.928217821782178,0.881316499508471,809
345,"SIMMAP",0.928217821782178,0.884727722772277,809
345,"SAASI",0.962871287128713,0.942134328722752,809
345,"SAASI_pars",0.943069306930693,0.906604402648641,809
345,"PastML",0.915841584158416,0.864021408936002,809
345,"TreeTime_1.0",0.94059405940594,0.914284304133014,809
345,"TreeTime_Custom",0.948019801980198,0.923968287176697,809
346,"ACE",0.966666666666667,0.910136108337101,841
346,"SIMMAP",0.969047619047619,0.913261904761905,841
346,"SAASI",0.976190476190476,0.959681029970891,841
346,"SAASI_pars",0.971428571428571,0.927448347437782,841
346,"PastML",0.952380952380952,0.82875522748854,841
346,"TreeTime_1.0",0.969047619047619,0.918613839825561,841
346,"TreeTime_Custom",0.976190476190476,0.934524755919811,841
347,"ACE",0.909090909090909,0.852078334016437,881
347,"SIMMAP",0.913636363636364,0.852454545454545,881
347,"SAASI",0.940909090909091,0.934789730656436,881
347,"SAASI_pars",0.947727272727273,0.896749816532826,881
347,"PastML",0.902272727272727,0.803159297273553,881
347,"TreeTime_1.0",0.909090909090909,0.869924043179654,881
347,"TreeTime_Custom",0.913636363636364,0.891361295439523,881
348,"ACE",0.946380697050938,0.884602421283502,747
348,"SIMMAP",0.954423592493298,0.89402144772118,747
348,"SAASI",0.954423592493298,0.937958223355469,747
348,"SAASI_pars",0.959785522788204,0.906551698755429,747
348,"PastML",0.932975871313673,0.837837819276725,747
348,"TreeTime_1.0",0.967828418230563,0.924085018246225,747
348,"TreeTime_Custom",0.959785522788204,0.938216459268494,747
349,"ACE",0.913793103448276,0.83676795389801,929
349,"SIMMAP",0.911637931034483,0.837801724137931,929
349,"SAASI",0.97198275862069,0.952437431767498,929
349,"SAASI_pars",0.961206896551724,0.90209411309342,929
349,"PastML",0.793103448275862,0.759031383131817,929
349,"TreeTime_1.0",0.939655172413793,0.886490710439758,929
349,"TreeTime_Custom",0.9375,0.903482594664103,929
35,"ACE",0.918181818181818,0.867623729968883,881
35,"SIMMAP",0.934090909090909,0.874340909090909,881
35,"SAASI",0.95,0.930308983554306,881
35,"SAASI_pars",0.940909090909091,0.896561936818852,881
35,"PastML",0.888636363636364,0.834499701537337,881
35,"TreeTime_1.0",0.947727272727273,0.895601156972138,881
35,"TreeTime_Custom",0.945454545454545,0.91340439476395,881
350,"ACE",0.929292929292929,0.889412946406962,793
350,"SIMMAP",0.941919191919192,0.891338383838384,793
350,"SAASI",0.972222222222222,0.952659145712776,793
350,"SAASI_pars",0.957070707070707,0.908089269853454,793
350,"PastML",0.916666666666667,0.849882465173651,793
350,"TreeTime_1.0",0.977272727272727,0.945931877560002,793
350,"TreeTime_Custom",0.977272727272727,0.953130936788501,793
352,"ACE",0.920993227990971,0.84881421844537,887
352,"SIMMAP",0.923250564334086,0.85176072234763,887
352,"SAASI",0.950338600451467,0.931019002000056,887
352,"SAASI_pars",0.945823927765237,0.892398473778829,887
352,"PastML",0.900677200902935,0.808032671094846,887
352,"TreeTime_1.0",0.925507900677201,0.883172616228438,887
352,"TreeTime_Custom",0.920993227990971,0.894899170466876,887
353,"ACE",0.881818181818182,0.840823467004763,881
353,"SIMMAP",0.870454545454545,0.837977272727273,881
353,"SAASI",0.925,0.915733952186375,881
353,"SAASI_pars",0.938636363636364,0.888221004040672,881
353,"PastML",0.875,0.833985971965422,881
353,"TreeTime_1.0",0.918181818181818,0.870328977583122,881
353,"TreeTime_Custom",0.915909090909091,0.880533274621686,881
355,"ACE",0.9,0.870212762090284,801
355,"SIMMAP",0.9025,0.873075,801
355,"SAASI",0.96,0.940843366031754,801
355,"SAASI_pars",0.945,0.909173742356196,801
355,"PastML",0.885,0.8327674488078,801
355,"TreeTime_1.0",0.91,0.878637932258676,801
355,"TreeTime_Custom",0.9125,0.888840192732808,801
356,"ACE",0.878923766816143,0.844674366718378,893
356,"SIMMAP",0.881165919282511,0.845,893
356,"SAASI",0.955156950672646,0.933322539956739,893
356,"SAASI_pars",0.943946188340807,0.906282034267418,893
356,"PastML",0.867713004484305,0.8168852128465,893
356,"TreeTime_1.0",0.878923766816143,0.84448725254044,893
356,"TreeTime_Custom",0.878923766816143,0.854231233620324,893
357,"ACE",0.907922912205567,0.842820532369818,935
357,"SIMMAP",0.905781584582441,0.838843683083512,935
357,"SAASI",0.974304068522484,0.948747041521477,935
357,"SAASI_pars",0.957173447537473,0.901698068126616,935
357,"PastML",0.84796573875803,0.785420532502058,935
357,"TreeTime_1.0",0.950749464668094,0.906100449339764,935
357,"TreeTime_Custom",0.95289079229122,0.922447525020705,935
358,"ACE",0.935309973045822,0.888834417616648,743
358,"SIMMAP",0.940700808625337,0.888867924528302,743
358,"SAASI",0.973045822102426,0.953776070637628,743
358,"SAASI_pars",0.970350404312669,0.914951465966325,743
358,"PastML",0.924528301886792,0.801624301374283,743
358,"TreeTime_1.0",0.935309973045822,0.887261138297246,743
358,"TreeTime_Custom",0.93800539083558,0.903442197924131,743
359,"ACE",0.93455497382199,0.890670433929464,765
359,"SIMMAP",0.929319371727749,0.89020942408377,765
359,"SAASI",0.979057591623037,0.957314035208451,765
359,"SAASI_pars",0.955497382198953,0.915531070559326,765
359,"PastML",0.892670157068063,0.836413290478288,765
359,"TreeTime_1.0",0.955497382198953,0.923476165550342,765
359,"TreeTime_Custom",0.963350785340314,0.933858793945856,765
36,"ACE",0.935251798561151,0.875815344714663,835
36,"SIMMAP",0.937649880095923,0.876115107913669,835
36,"SAASI",0.956834532374101,0.941591957855349,835
36,"SAASI_pars",0.94484412470024,0.900239124216684,835
36,"PastML",0.899280575539568,0.81239683145831,835
36,"TreeTime_1.0",0.961630695443645,0.930774807146105,835
36,"TreeTime_Custom",0.961630695443645,0.939470553537134,835
360,"ACE",0.922897196261682,0.88743412420582,857
360,"SIMMAP",0.932242990654206,0.887757009345794,857
360,"SAASI",0.953271028037383,0.935731791327247,857
360,"SAASI_pars",0.936915887850467,0.902631046260701,857
360,"PastML",0.913551401869159,0.863792530693258,857
360,"TreeTime_1.0",0.925233644859813,0.902759577911779,857
360,"TreeTime_Custom",0.925233644859813,0.91043575323976,857
361,"ACE",0.92378752886836,0.882529098438158,867
361,"SIMMAP",0.926096997690531,0.885866050808314,867
361,"SAASI",0.956120092378753,0.941389938734759,867
361,"SAASI_pars",0.953810623556582,0.91594713696251,867
361,"PastML",0.87066974595843,0.837784590297394,867
361,"TreeTime_1.0",0.903002309468822,0.869790653930453,867
361,"TreeTime_Custom",0.900692840646651,0.877140318507363,867
362,"ACE",0.951030927835051,0.916984384696776,777
362,"SIMMAP",0.948453608247423,0.920721649484536,777
362,"SAASI",0.958762886597938,0.943056547400436,777
362,"SAASI_pars",0.963917525773196,0.925355547201952,777
362,"PastML",0.938144329896907,0.902808267005912,777
362,"TreeTime_1.0",0.966494845360825,0.93569529474225,777
362,"TreeTime_Custom",0.966494845360825,0.942254091879338,777
363,"ACE",0.91578947368421,0.860930367430181,761
363,"SIMMAP",0.921052631578947,0.863578947368421,761
363,"SAASI",0.952631578947368,0.929047595527145,761
363,"SAASI_pars",0.942105263157895,0.891476784112165,761
363,"PastML",0.889473684210526,0.804081765180491,761
363,"TreeTime_1.0",0.913157894736842,0.875152609840874,761
363,"TreeTime_Custom",0.923684210526316,0.891615183559245,761
364,"ACE",0.934497816593886,0.865235516188437,917
364,"SIMMAP",0.941048034934498,0.86589519650655,917
364,"SAASI",0.951965065502183,0.925894956458809,917
364,"SAASI_pars",0.95414847161572,0.892333782247841,917
364,"PastML",0.938864628820961,0.892531727108423,917
364,"TreeTime_1.0",0.956331877729258,0.932504838412245,917
364,"TreeTime_Custom",0.95414847161572,0.936095921973421,917
365,"ACE",0.94047619047619,0.895100096802051,841
365,"SIMMAP",0.94047619047619,0.896738095238095,841
365,"SAASI",0.961904761904762,0.948160744976307,841
365,"SAASI_pars",0.954761904761905,0.919308974204213,841
365,"PastML",0.930952380952381,0.8756470039933,841
365,"TreeTime_1.0",0.952380952380952,0.925453324265151,841
365,"TreeTime_Custom",0.952380952380952,0.931543978932961,841
366,"ACE",0.960835509138381,0.90448910497195,767
366,"SIMMAP",0.960835509138381,0.903394255874674,767
366,"SAASI",0.955613577023499,0.942550462638038,767
366,"SAASI_pars",0.953002610966057,0.918046315161647,767
366,"PastML",0.856396866840731,0.772846365115579,767
366,"TreeTime_1.0",0.963446475195822,0.939959159614334,767
366,"TreeTime_Custom",0.960835509138381,0.94562457790902,767
367,"ACE",0.93018018018018,0.887132252569782,889
367,"SIMMAP",0.932432432432432,0.889346846846847,889
367,"SAASI",0.952702702702703,0.936973295281595,889
367,"SAASI_pars",0.941441441441441,0.902901469908237,889
367,"PastML",0.923423423423423,0.853746794303303,889
367,"TreeTime_1.0",0.932432432432432,0.894874803032161,889
367,"TreeTime_Custom",0.934684684684685,0.904624009935822,889
368,"ACE",0.863340563991323,0.826260971140526,923
368,"SIMMAP",0.863340563991323,0.829609544468547,923
368,"SAASI",0.947939262472885,0.927748107872511,923
368,"SAASI_pars",0.926247288503254,0.881089828096898,923
368,"PastML",0.824295010845987,0.787637470877153,923
368,"TreeTime_1.0",0.839479392624729,0.808020293687868,923
368,"TreeTime_Custom",0.854663774403471,0.832635986836433,923
369,"ACE",0.941798941798942,0.893440046613409,757
369,"SIMMAP",0.933862433862434,0.887962962962963,757
369,"SAASI",0.973544973544973,0.957200117511706,757
369,"SAASI_pars",0.965608465608466,0.923422125744863,757
369,"PastML",0.920634920634921,0.799465675636385,757
369,"TreeTime_1.0",0.952380952380952,0.910721427964889,757
369,"TreeTime_Custom",0.952380952380952,0.921445821808635,757
37,"ACE",0.956416464891041,0.920478934129195,827
37,"SIMMAP",0.966101694915254,0.921767554479419,827
37,"SAASI",0.98547215496368,0.961934852293146,827
37,"SAASI_pars",0.975786924939467,0.938928807471651,827
37,"PastML",0.953995157384988,0.874902070845512,827
37,"TreeTime_1.0",0.956416464891041,0.936173436759529,827
37,"TreeTime_Custom",0.956416464891041,0.94526465260194,827
370,"ACE",0.958549222797927,0.912883549042488,773
370,"SIMMAP",0.953367875647668,0.912979274611399,773
370,"SAASI",0.981865284974093,0.963572944650686,773
370,"SAASI_pars",0.971502590673575,0.935598370264617,773
370,"PastML",0.94300518134715,0.870433075514754,773
370,"TreeTime_1.0",0.968911917098446,0.939066771911558,773
370,"TreeTime_Custom",0.968911917098446,0.945819621366751,773
371,"ACE",0.883610451306413,0.810288375547269,843
371,"SIMMAP",0.885985748218527,0.810593824228029,843
371,"SAASI",0.945368171021378,0.922780544917796,843
371,"SAASI_pars",0.91686460807601,0.862240993996233,843
371,"PastML",0.826603325415677,0.745454188427735,843
371,"TreeTime_1.0",0.897862232779097,0.826280408091773,843
371,"TreeTime_Custom",0.895486935866983,0.855660479078338,843
372,"ACE",0.86,0.835740608368333,901
372,"SIMMAP",0.862222222222222,0.839555555555555,901
372,"SAASI",0.931111111111111,0.917171750727858,901
372,"SAASI_pars",0.928888888888889,0.888340714932516,901
372,"PastML",0.86,0.822951772729458,901
372,"TreeTime_1.0",0.884444444444444,0.856654106824085,901
372,"TreeTime_Custom",0.886666666666667,0.868368676307005,901
373,"ACE",0.945355191256831,0.911101511769514,733
373,"SIMMAP",0.953551912568306,0.912841530054645,733
373,"SAASI",0.959016393442623,0.944374875148504,733
373,"SAASI_pars",0.956284153005464,0.924659850926272,733
373,"PastML",0.939890710382514,0.888970192456381,733
373,"TreeTime_1.0",0.953551912568306,0.929494588999414,733
373,"TreeTime_Custom",0.948087431693989,0.936651426019927,733
374,"ACE",0.895981087470449,0.876214882792201,847
374,"SIMMAP",0.898345153664303,0.879479905437352,847
374,"SAASI",0.955082742316785,0.943206292005489,847
374,"SAASI_pars",0.945626477541371,0.913307969430594,847
374,"PastML",0.893617021276596,0.863272082606672,847
374,"TreeTime_1.0",0.903073286052009,0.890461555669658,847
374,"TreeTime_Custom",0.900709219858156,0.893853292500726,847
375,"ACE",0.906593406593407,0.879353916377121,729
375,"SIMMAP",0.912087912087912,0.883186813186813,729
375,"SAASI",0.934065934065934,0.915035532124483,729
375,"SAASI_pars",0.917582417582418,0.893951230486301,729
375,"PastML",0.887362637362637,0.855385542053711,729
375,"TreeTime_1.0",0.914835164835165,0.886103827990986,729
375,"TreeTime_Custom",0.914835164835165,0.893298846937298,729
376,"ACE",0.894088669950739,0.844984785451669,813
